stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,stop_timezone,label,agency_id,attribute
1187,"[CTB] FU ON HOUSE TAI WO HAU ESTATE, TAI WO HAU ROAD|[KMB] FU ON HOUSE TAI WO HAU ESTATE",22.36785,114.12443,1187,0,Asia/Hong_Kong,FB,,0.9577359693823458
1173,"[CTB] OSMAN RAMJU SADICK MEMORIAL SPORTS CENTRE, HING FONG ROAD|[KMB] OSMAN RAMJU SADICK MEMORIAL SPORTS CENTRE|[LWB] OSMAN R. SADICK MEMORIAL SPORTS CENTRE",22.361060000000002,114.12953,1173,0,Asia/Hong_Kong,FB,,0.9238198027198935
6019,[KMB] KENG HAU ROAD,22.366310000000002,114.16851000000001,6019,0,Asia/Hong_Kong,FB,,0.9196863887460707
1219,"[CTB] SUN TUEN MUN CENTRE, LUNG MUN ROAD|[KMB] SUN TUEN MUN CENTRE|[LRTFeeder] SUN TUEN MUN CENTRE|[LWB] SUN TUEN MUN CENTRE",22.38181,113.96371,1219,0,Asia/Hong_Kong,FB,,0.9686169915121965
12956,[LRTFeeder] SIU LUN,22.385460000000002,113.97688000000001,12956,0,Asia/Hong_Kong,FB,,0.7592763154618373
8286,"[KMB] MARINA COVE|[NWFB] MARINA COVE, HIRAM'S HIGHWAY",22.35581,114.2516,8286,0,Asia/Hong_Kong,FB,,0.9811686168061562
9093,"[KMB+CTB] NAM CHEONG ESTATE SHAM SHUI PO/<BR>NAM CHEONG ESTATE, YEN CHOW STREET",22.32701,114.15576000000001,9093,0,Asia/Hong_Kong,FB,,0.8588274354667904
678,"[CTB] BAYVIEW COURT, VICTORIA ROAD|[NWFB] BAYVIEW COURT, VICTORIA ROAD",22.2724,114.12382,678,0,Asia/Hong_Kong,FB,,0.8321006070762266
345,"[CTB] QUEEN MARY HOSPITAL, POK FU LAM ROAD|[NWFB] QUEEN MARY HOSPITAL, POK FU LAM ROAD",22.26899,114.13068,345,0,Asia/Hong_Kong,FB,,0.9059578066375154
876,"[CTB] POK HONG ESTATE, SHA KOK STREET|[KMB+CTB] POK HONG ESTATE/<BR>POK HONG ESTATE, SHA KOK STREET|[KMB] POK HONG ESTATE|[LWB] POK HONG ESTATE",22.37726,114.19505,876,0,Asia/Hong_Kong,FB,,0.9676225840974191
13296,"[CTB] SOUTHORN PLAYGROUND, HENNESSY ROAD",22.2776,114.17187,13296,0,Asia/Hong_Kong,FB,,0.9620377313684152
9870,[KMB] RURAL COMMITTEE|[LRTFeeder] RURAL COMMITTEE,22.43148,113.99288999999999,9870,0,Asia/Hong_Kong,FB,,0.9596505627891805
6317,[KMB] HA HANG,22.46098,114.18436000000001,6317,0,Asia/Hong_Kong,FB,,0.961093090753181
12965,[LRTFeeder] HA TSUEN,22.44775,113.99328999999999,12965,0,Asia/Hong_Kong,FB,,0.7726034326975826
MTR-SKW,Shau Kei Wan,22.2789,114.2289,,,,MTR,,0.021593472666870117
12676,[LRTFeeder] TAI TONG ROUNDABOUT,22.41834,114.02566999999999,12676,0,Asia/Hong_Kong,FB,,0.897932700180539
57,[CTB] BRAEMAR HILL|[KMB] BRAEMAR HILL BUS TERMINUS|[NWFB] BRAEMAR HILL,22.28354,114.19885,57,0,Asia/Hong_Kong,FB,,0.750871745865448
6085,"[KMB] ST. ROSE OF LIMA'S COLLEGE|[LWB] ST. ROSE OF LIMA'S COLLEGE|[NWFB] ST. ROSE OF LIMA'S COLLEGE, NGAN SHING STREET",22.380860000000002,114.20297,6085,0,Asia/Hong_Kong,FB,,0.7971537601669286
9430,[KMB] TSING YI MARKET,22.354470000000003,114.10606999999999,9430,0,Asia/Hong_Kong,FB,,0.8864790678537083
540,"[CTB] DEEP WATER BAY ROAD, NAM FUNG ROAD",22.254179999999998,114.18498000000001,540,0,Asia/Hong_Kong,FB,,0.895917616187042
10000038,"[CTB] MIN FONG STREET, FO TAN ROAD|[KMB] MIN FONG STREET|[NWFB] MIN FONG STREET, FO TAN ROAD",22.39715,114.19466000000001,10000038,0,Asia/Hong_Kong,FB,,0.8758822349795148
1231,"[CTB] GOLDEN BEACH, CASTLE PEAK ROAD|[KMB] GOLDEN BEACH|[LRTFeeder] GOLDEN BEACH|[LWB] GOLDEN BEACH",22.37377,113.99086000000001,1231,0,Asia/Hong_Kong,FB,,0.9674551257756225
10145,[KMB] KAT HING WAI|[LWB] KAT HING WAI,22.43998,114.06246000000002,10145,0,Asia/Hong_Kong,FB,,0.8545046271735154
9774,"[CTB] TUEN MUN GOVERNMENT SECONDARY SCHOOL, TUEN HING ROAD|[KMB] TUEN MUN GOVERNMENT SECONDARY SCHOOL|[LRTFeeder] TUEN MUN GOVERNMENT SECONDARY SCHOOL|[LWB] TUEN MUN GOVERNMENT SECONDARY SCHOOL",22.3906,113.97878,9774,0,Asia/Hong_Kong,FB,,0.9608614726504191
9202,"[KMB+NWFB] TAI HANG TUNG RECREATION GROUND/<BR>TAI HANG TUNG PLAYGROUND, TAI HANG TUNG ROAD|[KMB] TAI HANG TUNG RECREATION GROUND",22.32785,114.17206999999999,9202,0,Asia/Hong_Kong,FB,,0.9622211896379036
1263,"[CTB] YIU MAN HOUSE TIN YIU ESTATE, TIN YIU ROAD|[KMB] YIU MAN HOUSE TIN YIU ESTATE|[LRTFeeder] LR TIN YIU STOP|[LWB] YIU MAN HOUSE TIN YIU ESTATE|[NLB] YIU MAN HOUSE, TIN YIU ESTATE",22.44959,114.00312,1263,0,Asia/Hong_Kong,FB,,0.9627284357631044
6094,[KMB] HONG KONG SCHOOL OF MOTORING,22.38092,114.20799,6094,0,Asia/Hong_Kong,FB,,0.903887916654734
9652,[KMB] TSUEN KING CIRCUIT FLYOVER|[LWB] TSUEN KING CIRCUIT FLYOVER,22.375420000000002,114.10881,9652,0,Asia/Hong_Kong,FB,,0.8780301136381375
7113,"[CTB] GRANTHAM HOSPITAL, WONG CHUK HANG ROAD",22.2504,114.17311000000001,7113,0,Asia/Hong_Kong,FB,,0.9202259333983709
